eCommerce-Bedrock/vue-component-ecom-pixlee/release,637115,1.0,637115,637115
eCommerce-Bedrock/ecom-app-global/release-5.41.x,632523,1.7,968249.2,632522.66666667
eCommerce-Bedrock/vue-component-ecom-favorites/release,630516,2.2,846505.6,630516
eCommerce-Bedrock/mfe-interim-build-tool/release,622848,1.4,654915.8,622848.33333333
eCommerce-Bedrock/promotion-client/release,622798,1.0,624603.4,622798
eCommerce-Bedrock/services-parent/release,622017,1.0,652086,622017
eCommerce-Bedrock/vue-component-ecom-drawer/release,617544,1.0,626041,617543.5
eCommerce-Bedrock/wsgc-rest/release,612022,1.0,798700,612022
eCommerce-Bedrock/action-code-service/release,609145,1.0,678923.8,609145
eCommerce-Bedrock/service-content-management/release,595323,1.0,595323,595323
eCommerce-Bedrock/cassandra-support/release,589764,1.0,765694,589764.5
eCommerce-Bedrock/security-webapp/release,587070,1.0,592066.8,587070
eCommerce-Bedrock/vue-component-ecom-calendar/release,581609,1.0,610638.2,581609
eCommerce-Bedrock/vue-component-ecom-youtube-embed/release,580403,1.0,605426,580403
eCommerce-Bedrock/js-ecom-common/release,580025,1.0,580025,580025
eCommerce-Bedrock/vue-component-ecom-share-list/release,579928,1.0,613532.4,579928.5
eCommerce-Bedrock/js-ecom-third-party/release,576243,1.0,642339,576243.33333333
eCommerce-Bedrock/vue-component-ecom-product-rac/release,574601,1.0,574601,574601
eCommerce-Bedrock/ecom-svc-order-servicing/release,571426,1.0,647362,571426
eCommerce-Bedrock/ecom-styles-product/release,562307,1.0,645359.8,562307.25
eCommerce-Bedrock/ecom-app-checkout/release,561953,2.0,735881,561952.83333333
eCommerce-Bedrock/js-ecom-build/release,552615,1.0,601033.4,552615.33333333
eCommerce-Bedrock/web-component-ecom-checkout/release,550240,3.9,552773.8,550239.57142857
eCommerce-Bedrock/utility-libraries/release,548224,1.0,606157.6,548224.33333333
eCommerce-Bedrock/ecom-svc-associate-order/release,547176,1.2,904470.8,547176.33333333
eCommerce-Bedrock/vue-component-ecom-content/release,543075,2.8,577541.6,543075.15384615
eCommerce-Bedrock/ecom-svc-shop/release,540528,1.2,753985,540527.55555556
eCommerce-Bedrock/product-configurator-client/release,539986,1.0,586999.2,539985.66666667
eCommerce-Bedrock/ecom-app-registry/release,539522,4.6,1026933.6,539521.83333333
eCommerce-Bedrock/pomhelper/release,539468,1.0,609728.2,539468.5
eCommerce-Bedrock/vue-component-ecom-curalate/release,533038,1.5,626845.8,533037.66666667
eCommerce-Bedrock/vue-component-ecom-product-recommendations/release-4.2.x,528383,3.0,551008.6,528383
eCommerce-Bedrock/membership-admin-service/release,525531,1.0,589113.4,525530.66666667
eCommerce-Bedrock/vue-component-ecom-create-registry/release,523846,2.6,653756.4,523846.44444444
eCommerce-Bedrock/web-component-ecom-order/release,518255,1.5,661221,518255.25
eCommerce-Bedrock/customer-profile-service/release,517172,1.0,607705.2,517171.5
eCommerce-Bedrock/dp-tools/release,516110,1.3,614785.4,516110
eCommerce-Bedrock/metrics-service/release,501696,1.0,579574.2,501696
eCommerce-Bedrock/stored-value-card-orchestration-service/release,498004,2.3,545663.2,498004
